Month,DayofMonth,DayOfWeek,DepTime,UniqueCarrier Code,Origin Code,Dest Code,Distance,dep_dela1ed_15mi0
10,30,1,2022,9,79,239,794,0
3,30,3,558,1,25,205,783,0
9,7,3,1258,8,137,19,377,0
5,14,7,2058,13,80,280,103,0
5,17,2,650,20,146,101,318,0
9,30,6,1844,21,133,162,374,0
5,23,2,1548,13,230,78,227,0
10,5,4,1951,13,205,103,223,1
3,29,3,1339,16,205,57,760,0
5,31,3,2033,16,79,68,230,0
10,20,5,1635,8,72,63,335,0
11,25,6,539,5,80,133,224,0
11,3,5,812,1,3,205,1118,0
1,24,1,1710,20,272,195,487,0
6,13,2,1335,20,126,48,1246,1
4,27,3,1605,1,80,154,1235,0
10,21,6,1146,1,205,37,867,0
5,18,4,1144,1,37,80,1562,0
3,13,1,604,3,16,208,549,0
4,20,4,1450,22,215,154,370,0
7,14,4,629,21,246,93,642,0
8,13,7,957,13,80,126,247,0
6,16,4,1626,20,238,257,480,1
5,26,4,1031,5,133,182,964,0
5,16,1,1726,11,125,161,102,0
10,22,7,1331,1,78,263,719,0
1,7,5,1341,16,67,80,592,0
1,17,1,1509,7,19,159,761,1
6,30,5,1125,22,125,200,100,0
3,31,5,823,13,205,113,174,0
11,22,2,2055,20,47,215,369,1
2,17,5,1842,13,174,205,594,0
5,7,6,817,5,274,133,429,0
12,30,5,1920,21,93,202,1133,0
3,1,2,1645,20,138,175,162,0
12,24,6,1602,14,194,159,1020,1
5,24,2,558,3,247,16,1449,0
9,27,3,1140,16,79,231,829,1
3,16,3,955,16,104,205,462,0
11,10,5,1026,5,133,86,1076,0
3,10,5,2143,20,152,199,407,1
12,17,7,728,18,205,86,235,0
10,5,4,1909,14,277,86,207,0
3,12,6,656,13,117,80,862,0
8,3,3,829,18,79,173,1545,0
8,29,1,750,20,175,263,251,0
8,7,1,1540,21,133,274,429,0
10,25,3,612,4,35,147,766,0
12,22,5,2257,19,152,230,2027,0
1,23,1,800,1,79,80,641,0
3,9,4,1449,21,48,61,314,0
7,15,5,1940,15,48,72,430,0
11,13,7,1144,4,101,147,1069,0
2,22,2,1934,21,133,27,1428,1
2,9,3,939,16,35,205,409,1
11,20,7,1405,20,48,173,787,0
6,20,2,953,21,219,93,319,1
11,23,3,927,14,86,238,1957,0
4,29,6,1720,16,154,97,209,0
5,5,5,2104,7,147,154,2475,0
10,30,1,1427,14,194,78,931,0
3,7,1,1247,7,72,195,700,0
2,27,7,947,18,248,205,1846,0
7,7,5,1814,5,214,61,363,0
10,25,2,1050,6,205,132,589,0
10,21,6,1709,22,132,63,321,0
11,21,2,632,22,147,63,541,0
10,2,7,1829,1,154,152,236,0
2,10,4,852,7,72,157,70,0
8,11,4,1838,10,34,19,533,1
3,13,7,2206,6,132,70,227,1
3,15,3,652,21,268,93,194,0
3,6,7,1413,1,80,19,732,0
9,13,2,1155,20,214,126,1335,0
4,5,3,550,16,68,256,320,0
11,5,7,1845,19,101,63,631,0
2,24,4,1033,8,19,133,689,1
5,23,1,850,16,79,31,455,1
11,5,6,1107,19,219,173,834,0
12,21,3,1642,15,72,51,214,0
4,21,5,1935,13,205,246,286,0
3,26,7,1410,10,159,19,761,0
2,18,5,950,20,206,48,159,0
11,3,5,1010,9,238,79,853,0
10,23,7,1241,1,80,259,1205,0
5,28,7,1238,20,48,126,1246,0
7,24,7,2030,18,205,215,1440,1
7,16,6,740,18,238,79,853,0
9,10,6,2111,14,86,173,957,0
6,26,1,1129,10,173,235,1033,0
8,12,5,1139,1,80,67,592,0
12,27,2,1807,5,133,257,1609,0
12,17,7,1605,19,63,210,590,0
12,30,6,2007,20,48,30,682,1
8,28,7,1840,15,50,19,191,0
10,5,4,1501,18,152,79,629,0
12,7,4,1058,20,175,214,668,0
9,15,5,723,5,215,93,2133,0
4,6,4,1455,13,230,37,612,0
5,24,3,1618,10,19,63,227,0
6,5,1,1854,8,19,94,646,1
5,18,4,1218,16,248,91,451,0
6,29,4,1934,16,243,248,191,0
5,29,7,1725,10,19,195,425,1
7,13,3,1420,13,281,205,475,0
4,9,7,1255,21,133,85,802,0
1,30,1,1318,13,44,80,383,1
8,19,5,1324,1,80,132,1172,0
4,28,4,1322,7,183,19,669,1
12,9,5,1922,14,194,165,120,0
6,19,1,726,5,93,237,1068,1
10,30,1,825,15,37,64,640,0
9,19,1,2126,14,194,257,1518,1
1,12,3,1829,13,61,205,316,0
2,24,5,1455,10,19,101,581,0
9,14,3,840,20,175,48,611,0
12,18,7,852,1,80,182,1121,0
8,18,4,645,16,7,257,207,0
3,1,2,1449,13,80,194,852,0
1,24,2,1705,20,259,257,404,0
5,3,3,729,5,61,37,563,0
3,17,4,1355,1,255,182,1045,0
3,2,4,747,16,119,256,463,0
7,1,6,904,16,248,191,77,1
4,14,5,1512,16,248,233,192,1
8,4,4,1623,7,72,205,264,0
11,9,3,1732,10,272,235,1079,0
7,8,6,742,21,133,256,1195,0
10,18,2,1242,3,53,16,160,0
8,29,1,1626,13,154,238,109,0
10,18,2,1931,21,133,11,190,0
7,5,2,1450,13,271,205,214,0
9,27,2,1201,3,154,247,954,0
11,18,5,1423,18,238,79,853,0
12,21,4,1427,7,37,159,185,0
6,17,6,1645,15,64,159,478,0
3,27,7,807,8,19,162,453,0
9,13,3,1325,4,199,147,2576,0
5,18,3,1018,18,171,205,403,0
6,11,6,1415,21,235,93,246,0
11,17,5,858,1,37,248,2704,0
3,10,4,1845,21,61,127,425,0
6,19,1,654,21,133,195,305,0
8,17,4,1125,14,78,177,762,0
1,14,6,1347,1,276,205,1437,0
7,5,2,1617,1,263,159,887,1
10,20,5,1414,16,248,191,77,0
4,11,2,1403,7,187,19,302,0
10,6,5,1637,1,80,182,1121,0
4,7,5,807,14,159,138,659,0
2,13,7,1705,5,138,93,644,0
10,31,2,1656,19,78,159,214,0
11,30,4,2059,20,79,175,895,1
7,6,3,948,7,19,152,1747,0
2,13,7,1128,16,248,27,238,0
3,6,1,1712,7,30,19,134,0
3,11,5,1519,21,61,268,317,0
11,30,3,1548,10,173,48,787,0
10,6,4,1300,20,126,21,148,0
10,26,3,1538,15,72,30,396,0
1,27,4,800,11,125,161,102,0
6,10,5,1540,16,256,99,532,0
1,3,1,745,20,126,195,303,0
4,16,7,945,20,75,89,562,0
10,17,1,1116,7,238,72,1865,0
8,18,5,1102,15,70,72,173,0
2,3,4,1512,20,214,173,861,0
10,26,4,628,8,28,19,749,0
2,17,4,956,19,205,63,599,0
1,29,6,845,13,216,205,130,0
3,22,2,909,4,46,147,301,0
1,14,6,900,22,132,197,372,1
5,18,4,944,19,215,78,1979,1
8,10,3,2111,1,80,19,732,0
6,8,4,912,21,263,133,668,1
8,9,2,1506,17,255,175,2057,0
8,29,2,1455,22,215,100,119,0
12,7,4,2035,19,248,152,414,0
5,25,3,1812,16,154,241,89,0
4,23,6,1157,14,80,177,432,0
9,23,5,853,8,19,284,208,0
8,21,1,828,16,171,256,919,0
1,14,6,940,20,257,154,373,0
3,25,5,1048,19,214,272,920,1
2,19,6,2000,18,79,248,967,0
6,25,7,1650,20,247,199,671,0
4,6,3,1410,20,21,173,993,0
1,28,5,1258,8,19,4,146,1
6,5,1,1453,20,47,215,369,0
10,3,1,1551,21,133,263,668,0
12,30,6,736,20,171,175,405,0
6,27,2,1230,15,249,72,491,1
2,7,1,707,21,63,93,529,0
2,13,1,656,13,117,80,862,0
5,12,4,1830,20,126,69,187,0
5,2,1,845,20,263,246,254,0
10,23,1,1258,7,152,19,1747,1
2,14,1,2110,19,214,272,920,1
2,3,5,1159,1,80,121,678,0
5,8,7,1730,1,79,205,888,0
12,4,1,1744,19,37,78,399,0
11,30,3,1330,13,205,146,865,0
10,31,1,1648,21,61,246,304,0
5,22,1,912,18,238,79,853,0
10,9,1,652,20,36,247,399,0
6,16,5,1947,1,205,154,1745,1
2,6,1,737,1,205,154,1745,1
9,6,3,1353,18,80,205,802,0
7,1,6,1232,16,196,79,197,0
5,17,2,1129,7,159,37,185,0
10,13,5,1444,14,177,44,319,0
8,11,5,749,3,247,276,1216,0
8,1,2,655,5,205,93,719,0
9,17,6,1623,20,199,259,371,1
12,18,7,1105,13,34,205,116,0
8,12,5,1333,8,166,19,369,0
12,13,2,1050,15,237,159,1080,0
12,6,2,709,19,14,214,212,0
10,6,4,2232,16,248,97,158,0
1,21,5,105,5,152,133,1222,0
9,11,1,1756,20,47,215,369,0
7,16,7,922,21,93,22,583,0
3,11,5,1611,7,210,25,1133,1
12,5,2,2225,13,154,238,109,0
1,17,1,1005,20,239,48,1407,0
3,12,6,1615,18,63,205,599,0
10,16,1,1756,20,101,126,957,1
2,10,4,636,3,160,247,965,0
9,14,3,1110,20,201,215,833,0
9,22,5,645,2,233,259,415,0
4,4,1,1001,7,256,173,1929,0
4,23,7,1705,20,35,195,471,0
2,28,2,1105,15,30,159,866,0
5,22,7,725,20,21,126,148,0
4,5,3,1449,15,72,92,170,0
12,18,1,1126,14,86,194,528,0
5,23,2,1300,7,19,63,227,0
5,15,7,744,14,170,194,463,0
12,4,1,1237,3,154,247,954,0
11,21,2,626,2,125,142,216,0
11,15,2,1730,16,79,196,197,0
10,11,2,1900,20,21,75,189,0
11,5,7,2036,18,79,247,1024,0
7,8,6,1756,19,173,219,834,0
6,15,4,2104,13,205,288,522,0
5,24,3,1542,16,205,85,299,1
7,21,4,1541,1,37,205,867,0
6,15,3,1830,20,215,154,370,0
5,15,7,2112,19,78,25,313,1
6,17,5,1815,20,173,195,550,1
11,9,4,1538,20,35,175,395,0
1,29,6,1025,15,159,63,544,0
9,3,6,1943,15,72,174,429,0
5,8,1,1208,20,75,126,239,0
11,10,5,749,20,48,173,787,0
5,12,4,1444,15,72,177,403,0
12,28,3,2312,18,154,214,2401,1
8,11,4,1004,13,205,138,177,0
9,11,1,1940,19,63,152,1916,0
1,20,4,1450,7,206,19,516,0
10,2,7,1150,10,175,173,989,0
10,1,6,1322,19,173,63,468,0
6,11,7,608,1,263,80,551,0
5,28,7,948,19,214,210,951,0
1,5,4,815,14,19,177,332,1
4,20,3,1346,19,78,37,399,0
10,24,2,2252,19,152,272,1984,0
1,26,4,1435,16,227,256,508,0
7,12,2,1335,16,227,205,780,0
3,22,3,740,15,230,72,390,0
6,12,7,1955,13,154,238,109,0
2,17,5,1350,21,127,61,425,0
7,3,7,807,1,205,239,1041,0
10,6,5,1917,21,219,93,319,1
3,3,5,1506,16,205,133,925,0
7,19,2,1240,20,195,214,1088,0
12,8,4,2023,18,79,257,910,0
9,1,4,840,21,219,133,1117,0
4,16,6,2028,1,80,173,984,0
12,3,6,907,18,239,79,794,0
6,5,1,947,5,239,133,191,0
4,15,6,1304,1,101,80,1119,0
11,16,4,1154,14,194,259,1522,0
6,24,6,2040,20,36,233,335,0
9,26,1,1643,1,182,133,964,0
9,30,6,701,15,232,72,413,0
3,14,2,1433,13,21,75,189,0
10,28,5,1608,1,159,205,733,0
9,25,7,813,11,142,200,121,0
5,12,4,744,16,154,191,267,0
12,8,4,1623,14,86,19,594,1
9,5,2,1157,1,272,263,869,0
5,9,1,1136,13,115,205,137,1
9,25,7,849,8,19,213,508,0
11,8,3,1212,13,205,115,137,0
6,24,6,722,7,247,256,689,0
1,1,7,1230,20,75,263,546,0
11,29,2,559,1,201,80,175,0
6,26,1,1603,16,36,79,649,0
9,30,5,831,18,171,205,403,0
2,21,2,948,13,113,205,174,0
12,24,7,7,3,247,80,1660,1
8,7,1,740,1,215,80,868,1
11,12,6,1035,14,194,101,1487,0
9,7,3,1013,16,79,59,692,0
1,21,5,655,10,48,37,370,0
6,27,1,1305,20,154,199,337,1
12,4,1,1955,17,175,78,601,0
10,17,2,1954,18,79,152,629,1
4,22,5,842,18,79,80,641,0
10,21,6,1448,3,16,247,1449,0
5,11,3,703,5,239,133,191,0
12,18,1,1630,13,37,230,612,1
1,9,7,1923,18,154,247,954,0
2,8,2,812,18,233,248,192,0
5,3,2,1815,15,159,230,431,0
1,3,1,1941,13,263,230,667,1
6,26,1,2040,22,205,117,577,1
1,7,5,1130,5,215,133,1009,0
12,28,3,759,5,93,272,998,0
8,8,1,1122,1,80,154,1235,0
11,10,5,1322,13,205,235,528,0
1,16,7,2205,8,19,158,503,0
5,30,2,1637,18,199,79,957,1
10,17,2,2015,8,219,19,526,1
1,20,4,1804,18,19,79,1199,0
7,7,5,1355,1,237,205,1120,1
6,1,3,1025,20,274,171,223,1
9,5,2,609,7,147,19,760,0
8,2,3,2009,7,19,93,745,1
4,27,3,1605,20,199,233,180,0
10,21,6,842,19,78,37,399,0
1,17,1,1709,18,205,211,1739,0
8,22,2,1801,18,173,79,1545,0
5,18,3,1545,20,173,195,550,0
11,29,2,43,4,204,147,2430,0
9,1,5,1723,9,79,175,895,1
8,29,1,1007,13,63,205,599,0
9,17,7,653,16,67,154,833,0
11,27,1,1532,10,19,214,665,1
5,10,2,925,3,203,16,539,0
11,11,5,611,10,146,19,270,0
7,17,1,700,15,226,72,810,0
11,2,3,1030,20,35,175,395,0
7,1,5,958,10,219,19,526,0
12,27,3,1030,17,78,175,601,0
12,11,1,1720,15,115,72,268,0
3,21,1,1628,16,248,91,451,1
9,20,2,1118,8,141,19,795,0
9,8,5,843,19,78,63,331,0
6,17,6,1624,21,93,246,642,0
3,5,7,1101,7,220,19,272,0
9,6,3,1029,22,240,132,515,0
3,13,1,1945,1,80,276,813,0
7,23,6,1219,13,182,232,826,0
3,25,5,700,8,288,19,589,0
5,19,4,1128,19,45,78,437,0
9,13,2,2025,17,237,138,946,0
4,20,3,1741,8,235,19,749,0
7,1,6,1853,4,173,147,944,0
4,18,1,1707,14,86,205,235,0
6,20,2,1133,20,239,175,1036,0
6,19,1,2148,7,19,159,761,1
9,30,6,1513,14,194,177,700,0
10,7,5,1846,20,75,274,237,1
6,17,6,2055,8,19,61,554,1
8,31,4,1405,16,227,79,301,1
10,16,1,1325,8,270,72,596,1
6,6,2,820,20,238,276,367,0
7,20,3,1610,13,185,205,139,1
3,9,3,1005,15,226,37,95,1
2,9,3,2030,15,263,19,483,1
10,3,2,1251,14,206,86,529,1
8,23,3,1326,7,253,19,2116,1
7,10,1,1243,13,19,159,761,0
7,21,5,1452,16,266,256,223,0
1,2,7,1258,15,271,72,181,0
4,19,2,556,18,79,132,1452,0
6,8,3,1305,21,133,202,781,0
11,12,6,1716,10,262,48,880,0
8,7,7,2247,19,214,219,267,1
2,10,4,1320,18,205,25,783,0
4,2,6,1249,15,72,239,1024,0
10,24,2,701,20,257,211,479,0
6,4,7,1556,4,37,160,2602,0
5,29,1,947,11,125,149,163,0
10,2,7,1735,1,259,80,1205,0
11,23,3,830,18,79,256,391,0
8,3,3,1337,16,227,205,780,0
8,11,4,1850,20,199,47,325,0
6,16,4,758,7,19,255,1547,0
9,15,5,1937,21,133,169,429,1
12,4,7,1340,18,79,154,862,0
3,30,4,1902,7,19,219,526,0
10,22,6,1107,7,152,19,1747,0
10,1,6,1918,13,205,138,177,0
7,5,2,1659,21,61,281,403,0
8,23,3,1844,16,79,30,1082,0
8,5,6,630,22,161,125,102,0
9,2,6,1538,21,133,69,201,0
11,7,1,1446,7,19,159,761,1
10,20,4,606,7,37,19,946,0
11,22,2,2150,20,171,35,491,0
9,3,6,1535,20,47,253,296,0
5,18,4,1421,10,19,262,445,0
4,21,5,1841,14,177,171,392,0
10,8,7,957,10,272,19,406,0
2,3,4,856,1,210,205,1144,0
8,24,3,1200,20,195,173,550,0
12,25,1,1335,16,205,24,122,1
11,15,2,1140,13,253,238,417,0
11,16,4,2030,13,80,164,394,0
12,20,2,1543,19,63,57,168,0
5,9,1,2143,7,19,67,1185,0
6,9,4,1737,7,37,101,1237,1
1,12,4,935,15,272,76,828,0
7,5,2,1525,15,72,57,497,0
1,27,4,1549,14,86,152,1750,1
7,7,5,1425,16,154,238,109,0
5,12,4,1615,20,225,48,328,0
12,6,2,1745,20,154,175,1750,0
5,6,5,1110,1,205,152,1515,0
12,26,2,851,21,93,86,487,0
11,8,3,635,21,93,115,605,0
12,5,2,1123,1,173,205,1005,0
5,4,4,914,7,230,19,356,0
11,23,4,951,5,19,93,745,0
1,10,1,946,8,19,115,640,0
5,10,2,1110,15,72,174,429,0
12,3,6,855,20,175,48,611,0
6,4,6,1305,14,237,138,946,0
8,7,7,920,15,55,19,106,0
9,14,4,2158,16,248,97,158,1
11,5,7,628,4,37,21,1698,0
9,22,4,1000,20,257,259,404,0
8,3,4,909,21,133,263,668,1
3,24,5,1037,15,72,8,542,0
7,1,5,1944,19,219,79,1290,1
4,15,5,1002,13,205,85,299,0
2,9,4,610,20,152,233,345,0
12,8,4,1655,20,47,152,223,0
7,2,6,1133,7,256,257,532,0
10,25,3,1205,20,61,35,448,0
11,11,5,1533,16,154,199,337,0
8,15,1,1320,13,159,78,214,1
9,12,1,2237,16,248,228,199,0
3,10,4,2203,14,194,152,1300,0
3,16,4,103,18,79,272,1506,1
12,10,7,655,13,205,25,783,0
9,13,2,1550,19,214,272,920,0
6,22,4,615,19,25,78,313,0
8,26,6,1140,16,30,205,584,1
9,5,1,2007,16,79,224,776,0
10,25,3,1625,1,147,255,1597,0
1,31,1,657,13,230,214,336,0
12,8,5,1928,20,21,215,872,0
9,9,6,904,20,263,215,1262,0
1,13,4,1443,15,133,72,871,0
3,15,2,1543,13,205,64,296,0
11,25,6,920,20,204,215,325,0
10,23,7,1815,20,126,146,816,1
11,10,5,1222,21,22,93,583,0
6,21,2,816,14,170,86,98,0
7,16,7,2017,9,79,239,794,0
6,20,1,648,1,239,80,247,0
10,16,7,751,13,253,154,308,1
12,21,3,753,3,247,224,987,0
1,7,5,1100,20,215,64,1671,0
10,24,2,1148,14,35,177,200,0
9,24,6,655,18,154,147,2475,0
4,11,1,1015,20,101,35,793,0
9,11,7,1610,20,152,154,236,1
12,23,6,2125,20,48,46,281,1
9,16,6,1413,14,177,205,491,0
6,20,2,1826,20,101,48,925,0
7,20,4,2343,20,89,239,496,1
12,8,4,807,12,215,257,647,0
1,12,3,1925,15,117,173,449,0
12,2,5,1845,20,215,162,1136,0
12,30,6,1725,13,112,80,500,1
9,25,7,2138,21,93,48,169,1
5,10,3,2024,18,79,248,967,0
9,27,3,1825,1,205,138,177,0
11,18,5,1114,20,173,175,989,1
5,11,4,1351,22,174,132,94,0
6,29,4,2117,20,35,272,612,1
7,3,1,1205,15,72,116,330,0
11,29,3,2126,1,80,233,1345,1
1,7,5,1121,21,61,232,362,0
5,30,2,1728,7,48,72,430,0
11,7,1,1954,14,125,200,100,0
12,1,5,1705,7,19,138,432,0
12,31,6,745,13,205,14,723,0
2,7,1,707,13,202,205,416,0
9,24,6,736,7,36,19,1838,0
5,15,7,812,8,19,112,352,1
9,17,6,1958,18,205,85,299,0
9,2,5,810,16,68,79,230,0
9,11,7,834,1,272,80,929,0
7,12,3,705,20,211,233,444,0
1,24,2,1822,19,173,78,759,0
3,18,6,559,18,205,79,888,0
10,29,7,1855,22,61,132,288,0
8,1,2,1909,7,19,230,356,0
2,5,6,625,15,281,72,226,0
1,23,7,656,16,124,256,402,0
1,12,3,2255,12,152,173,2039,0
2,24,4,830,11,248,125,2398,0
8,30,2,1455,20,173,206,655,0
5,6,5,1451,1,255,101,1046,0
1,29,7,1111,21,63,93,529,0
12,16,5,1153,5,133,248,1635,0
6,8,4,1616,10,134,19,781,0
10,1,7,725,11,125,161,102,0
2,9,4,1930,20,215,152,256,0
7,4,2,2352,4,152,37,2381,0
3,28,2,2252,18,248,233,192,1
5,8,1,2114,7,19,146,270,1
5,1,7,2000,21,93,219,319,1
1,10,2,1334,4,147,272,1005,0
7,8,6,649,16,243,154,155,0
1,12,4,1730,20,48,215,1999,0
1,13,4,1352,7,80,19,732,1
7,17,7,556,1,152,263,1372,0
11,17,4,653,16,205,192,109,0
1,9,7,1553,1,80,224,1126,0
5,15,7,1858,7,256,247,689,0
1,23,7,1001,11,149,125,163,0
6,15,3,1036,1,80,160,1220,0
1,6,4,1410,15,219,72,256,0
1,3,2,2051,5,133,272,787,0
9,12,1,1233,3,199,211,543,0
9,6,2,1940,20,253,154,308,0
9,5,2,1029,7,101,19,581,0
7,15,5,40,12,152,93,2227,1
2,9,3,1935,19,63,154,2125,0
6,1,3,1937,12,215,204,325,1
2,4,5,1940,10,48,80,1217,0
6,24,5,902,4,147,173,944,0
1,5,3,1840,20,199,238,446,0
12,8,5,1527,14,86,175,229,0
2,24,4,2057,13,37,232,474,1
8,16,2,921,20,154,175,1750,0
9,15,5,1527,8,19,194,906,1
3,25,5,1033,5,154,93,2454,0
1,20,5,2101,3,26,16,399,1
9,15,5,1329,18,248,214,2521,0
8,28,7,721,10,134,19,781,0
7,6,3,1442,12,171,215,1044,0
10,10,2,1604,3,247,199,671,1
4,28,5,1353,1,205,159,733,0
12,22,5,1826,5,86,133,1076,1
3,28,2,1026,1,80,152,1055,0
7,17,1,1438,1,80,154,1235,0
3,15,2,1057,1,159,205,733,0
2,17,5,745,1,159,272,1011,0
5,30,1,1340,21,11,133,190,0
2,1,2,740,20,48,141,220,0
9,8,5,1944,18,205,239,1041,0
11,11,5,615,8,117,72,317,0
4,27,3,1822,14,93,194,1008,1
1,7,5,1355,19,159,78,214,0
1,28,5,127,3,16,247,1449,0
4,30,7,927,5,238,133,1303,0
8,17,4,1511,1,80,86,987,1
1,6,5,1352,14,86,35,457,0
10,15,7,1855,7,138,19,432,0
4,22,5,1656,7,78,256,1851,0
12,23,5,1935,21,133,85,802,0
3,6,7,741,19,206,214,211,0
12,19,2,645,14,171,194,393,0
11,22,2,1400,20,61,175,307,1
7,25,2,1655,20,233,152,345,0
1,11,3,1940,13,80,109,140,0
10,3,1,1443,8,21,19,813,0
3,21,1,715,20,215,259,338,0
11,27,7,1235,18,79,37,1754,1
3,6,1,938,1,80,21,190,0
7,26,3,1527,19,37,214,280,0
7,17,7,1042,18,48,79,1491,0
1,6,5,620,19,78,173,759,0
8,24,3,1344,18,259,79,846,0
8,3,3,1839,16,256,124,402,0
5,11,4,1212,1,80,238,1171,0
11,6,7,949,7,19,256,1589,0
8,2,3,1252,18,205,37,867,0
7,18,2,1241,13,80,72,812,0
7,24,1,1444,7,19,80,732,0
11,8,2,1240,20,199,204,361,0
11,24,4,1325,13,248,259,372,0
3,22,3,1930,20,75,126,239,0
6,14,2,56,1,154,80,1235,0
9,17,6,1017,14,86,103,56,0
1,16,7,950,13,113,205,174,0
4,14,5,1743,4,195,147,1182,0
11,8,3,1007,16,1,205,654,0
2,18,6,729,19,219,272,873,0
8,22,2,2136,5,133,195,305,1
10,24,1,1230,20,171,175,405,0
3,5,6,1028,6,132,57,441,0
12,6,3,1906,20,47,199,325,0
6,15,3,1431,1,205,288,522,0
11,11,6,1742,10,194,175,349,0
11,17,4,1116,12,211,215,1009,0
3,31,4,710,6,206,132,157,0
4,29,5,1634,1,80,263,551,0
8,25,4,2025,15,19,46,712,0
11,20,7,1005,20,233,256,422,0
1,20,5,715,20,141,175,765,0
10,15,6,1634,16,256,248,599,0
6,1,4,809,4,173,255,1189,0
8,31,4,1939,20,21,35,756,1
9,17,7,640,16,60,154,86,1
5,14,6,1810,8,285,72,608,0
10,2,1,1831,18,253,79,948,0
7,7,5,1422,1,253,80,1438,0
2,5,6,854,18,133,79,861,0
3,22,3,1900,20,246,175,271,0
6,16,4,1847,3,247,233,564,1
12,27,2,1750,11,161,125,102,0
11,10,4,1445,9,253,79,948,0
7,4,1,1925,15,37,116,645,0
1,28,6,1219,14,86,79,1123,0
4,14,5,1909,14,103,86,56,0
10,27,5,2104,20,89,155,295,0
7,9,7,2206,7,19,215,1587,1
5,20,5,540,15,268,72,527,0
9,3,7,2030,1,80,152,1055,1
12,1,5,926,7,72,256,1449,1
4,21,5,1950,20,272,101,197,1
6,30,5,1026,20,126,35,670,0
2,15,2,1000,20,206,48,159,0
12,3,7,1103,18,159,79,1619,0
8,31,3,2137,19,78,268,298,1
2,28,2,651,21,48,93,169,0
8,23,3,1359,20,154,199,337,0
4,28,4,753,13,205,206,717,0
2,6,1,1724,18,48,205,622,0
1,29,7,1927,18,80,248,1464,0
3,12,6,1818,16,256,99,532,0
1,5,4,918,21,93,57,628,0
6,21,3,1210,15,72,132,388,0
7,6,4,1531,7,19,146,270,0
11,15,3,1722,18,45,205,763,0
10,17,1,1714,19,63,116,83,0
9,21,3,2300,15,72,246,83,0
1,30,1,1818,1,159,171,1107,0
3,11,5,1220,16,229,211,116,0
6,7,3,2048,7,147,173,944,0
2,9,4,657,19,101,78,899,0
4,11,2,1411,5,210,93,1024,1
6,11,6,756,18,205,159,733,0
11,5,7,705,10,175,173,989,0
4,30,7,539,13,15,80,313,0
7,23,7,1032,16,209,154,49,1
6,18,7,1400,20,211,107,279,0
11,15,2,1513,18,205,93,719,1
12,27,3,1538,5,80,93,1372,0
9,8,5,1207,3,247,79,1024,0
4,9,7,1843,15,72,288,561,0
2,10,5,1008,13,236,205,268,0
10,28,5,1215,18,79,80,641,0
5,11,4,1210,15,51,72,214,0
11,4,5,614,4,256,160,589,0
9,13,2,1359,1,80,159,1389,1
11,8,3,2012,20,204,215,325,0
1,22,6,2052,1,80,138,762,0
9,27,3,1544,1,276,80,813,0
12,10,7,905,2,125,149,163,0
9,18,1,1914,14,194,61,622,0
6,30,4,705,20,199,152,407,0
12,7,3,1638,21,61,35,448,0
2,14,2,1430,20,126,75,239,0
4,18,1,1605,14,205,86,235,0
12,15,5,2203,4,237,37,1249,1
3,28,1,909,1,80,93,1372,0
12,23,6,758,20,86,175,229,0
8,4,5,1328,7,37,159,185,0
11,6,1,1817,18,205,247,1721,1
7,5,2,1127,3,16,244,626,0
7,9,7,839,4,93,101,1065,0
6,7,2,1152,21,116,93,446,0
6,9,5,1635,15,237,25,1180,1
11,26,7,1104,22,238,215,304,0
1,8,6,805,20,152,256,368,0
6,1,3,829,7,79,256,391,0
7,16,6,2204,18,199,132,2408,0
2,20,7,810,19,63,238,2077,0
7,30,7,1032,14,86,268,374,0
3,22,2,2055,20,35,171,491,0
11,30,4,947,16,67,79,72,0
12,17,7,1152,20,181,214,290,0
7,21,4,1558,19,159,78,214,0
4,8,6,1905,22,57,132,441,0
7,5,2,1119,14,194,96,223,0
4,17,1,1837,3,259,211,859,0
9,30,6,723,18,199,132,2408,0
6,17,6,600,16,193,256,436,0
10,28,6,1608,7,19,146,270,0
10,5,3,543,13,155,80,282,0
11,1,3,740,16,257,256,532,0
4,23,7,915,20,75,3,580,0
7,17,7,1209,4,235,147,264,1
4,18,2,2043,11,149,125,163,1
4,6,4,1540,20,206,146,543,0
3,4,6,1410,20,173,21,993,0
9,15,5,1053,19,137,63,185,0
6,24,5,2006,21,93,76,533,0
2,27,1,1221,14,80,194,852,0
6,10,6,1149,13,214,205,678,0
3,20,7,1429,14,194,248,1589,0
6,14,3,814,13,219,80,1068,0
8,8,1,1736,15,72,70,173,0
6,5,7,918,19,63,152,1916,0
9,4,1,720,15,45,72,702,0
12,5,2,1449,13,147,205,740,0
2,20,7,825,20,173,225,1073,0
5,2,2,1200,15,245,72,383,0
2,12,7,2000,8,173,239,1040,0
6,22,3,739,21,133,72,871,0
10,23,1,621,15,14,72,623,0
9,7,4,837,18,79,154,862,0
1,13,4,1239,5,61,133,1091,0
6,10,5,700,12,259,215,338,0
9,21,3,1950,20,253,47,296,0
10,4,3,1829,7,78,159,214,0
8,20,6,1540,20,146,272,180,0
2,7,2,623,11,200,125,100,0
1,23,1,1137,21,171,61,694,0
5,16,1,701,9,171,79,533,0
5,9,1,725,3,215,247,1107,0
8,15,2,1721,7,256,182,2088,1
4,27,4,901,20,233,199,180,0
12,29,5,1135,21,61,206,435,0
2,13,7,1925,20,211,233,444,0
11,8,3,1124,20,126,175,937,0
